kor	ᆫㄷㅏ
kor	ᆫㄷㅔ
kor	ᆫㅈㅣ
kor	ᆯㄱㅔ
kor	ᆯㅈㅣ
kor	ᆸㄴㅣㄲㅏ
kor	ᆸㅅㅣㄷㅏ
kor	ㄱㄴㄷㅅㅜㄴ
kor	ㄴㄴ
kor	ㅇㄱㄹㅇ
kor	ㅇㅇ
kor	ㅈㅅ
kor	ㅋㅋㅋ
kor	ㄱㅏ
kor	ㄱㅏㄱㅏㄹㅣㄴ
kor	ㄱㅏㄱㅏㅇㅜㅅㅡㅇㅓ
kor	ㄱㅏㄱㅏㅁ
kor	ㄱㅏㄱㅏㅇㅅㅜㄹㅑㅇ
kor	ㄱㅏㄱㅑㅅㅣㅈㅓㄹ
kor	ㄱㅏㄱㅔ
kor	ㄱㅏㄱㅕㄱ
kor	ㄱㅏㄱㅖ
kor	ㄱㅏㄱㅗㅇㅍㅜㅁ
kor	ㄱㅏㄱㅗㅇㅎㅏㄷㅏ
kor	ㄱㅏㄱㅘㄴ
kor	ㄱㅏㄱㅜ
kor	ㄱㅏㄱㅡㅁ
kor	ㄱㅏㄲㅏㅂㄷㅏ
kor	ㄱㅏㄲㅜㄷㅏ
kor	ㄱㅏㄲㅡㅁ
kor	ㄱㅏㄲㅡㅁㅆㅣㄱ
kor	ㄱㅏㄴㅏ
kor	ㄱㅏㄴㅏㄷㅏㅅㅜㄴ
kor	ㄱㅏㄴㅏㄴㅎㅏㄷㅏ
kor	ㄱㅏㄴㅏㄴㅎㅣ
kor	ㄱㅏㄴㅐㄱㅗㅇㅇㅓㅂ
kor	ㄱㅏㄴㅜㄷㅏ
kor	ㄱㅏㄴㅡㄴㅈㅟ
kor	ㄱㅏㄴㅡㄹㄷㅏ
kor	ㄱㅏㄴㅡㅁ
kor	ㄱㅏㄴㅡㅁㅎㅏㄷㅏ
kor	ㄱㅏㄴㅡㅇㅅㅓㅇ
kor	ㄱㅏㄴㅡㅇㅎㅏㄷㅏ
kor	ㄱㅏㄴㅣㅅ
kor	ㄱㅏㄷㅏㅂㅜㅌㄷㅏ
kor	ㄱㅏㄷㅏㄹ
kor	ㄱㅏㄷㅗㄱㅅㅓㅇ
kor	ㄱㅏㄷㅗㄹㄹㅣㄴㅠㅁ
kor	ㄱㅏㄷㅗㅇ
kor	ㄱㅏㄷㅜㄴㅕㅅㅓㅇ
kor	ㄱㅏㄷㅜㄷㅏ
kor	ㄱㅏㄷㅜㄹㅣ
kor	ㄱㅏㄷㅜㅂㅐㅊㅜ
kor	ㄱㅏㄷㅡ
kor	ㄱㅏㄷㅡㄱ
kor	ㄱㅏㄷㅡㄱㄱㅏㄷㅡㄱ
kor	ㄱㅏㄷㅡㄱㅎㅏㄷㅏ
kor	ㄱㅏㄷㅡㄱㅎㅣ
kor	ㄱㅏㄸㅏㄲㅏㄴㅏ
kor	ㄱㅏㄹㅏㄷㅔ
kor	ㄱㅏㄹㅏㅇㅏㄵㄷㅏ
kor	ㄱㅏㄹㅏㅇㅗㅋㅔ
kor	ㄱㅏㄹㅏㄱㅈㅓㅁ
kor	ㄱㅏㄹㅏㄱㅈㅣ
kor	ㄱㅏㄹㅏㄱㅈㅣㅃㅏㅇ
kor	ㄱㅏㄹㅏㅁ
kor	ㄱㅏㄹㅏㅇㅂㅣ
kor	ㄱㅏㄹㅐ
kor	ㄱㅏㄹㅕㄴㅎㅏㄷㅏ
kor	ㄱㅏㄹㅕㄴㅎㅣ
kor	ㄱㅏㄹㅕㅂㄷㅏ
kor	ㄱㅏㄹㅕㅇ
kor	ㄱㅏㄹㅗ
kor	ㄱㅏㄹㅗㄷㅏ
kor	ㄱㅏㄹㅗㄷㅡㅇ
kor	ㄱㅏㄹㅗㅁㅏㄱ
kor	ㄱㅏㄹㅗㅊㅐㄷㅏ
kor	ㄱㅏㄹㅜ
kor	ㄱㅏㄹㅡㅊㅣㄷㅏ
kor	ㄱㅏㄹㅡㅊㅣㅁ
kor	ㄱㅏㄹㅡㅁ
kor	ㄱㅏㄹㅣㄱㅐ
kor	ㄱㅏㄹㅣㄷㅏ
kor	ㄱㅏㄹㅣㅂㅣ
kor	ㄱㅏㄹㅣㅋㅣㄷㅏ
kor	ㄱㅏㅁㅏ
kor	ㄱㅏㅁㅏㅅㅗㅌ
kor	ㄱㅏㅁㅏㅇㅜㅈㅣ
kor	ㄱㅏㅁㅏㅊㅣ
kor	ㄱㅏㅁㅏㄴ
kor	ㄱㅏㅁㅏㄴㄱㅏㅁㅏㄴ
kor	ㄱㅏㅁㅏㄴㄷㅜㄷㅏ
kor	ㄱㅏㅁㅏㄴㅎㅣ
kor	ㄱㅏㅁㅏㅎㄷㅏ
kor	ㄱㅏㅁㅕㄴ
kor	ㄱㅏㅁㅕㄴㄱㅡㄱ
kor	ㄱㅏㅁㅕㅇ
kor	ㄱㅏㅁㅜ
kor	ㄱㅏㅁㅜㅇㅣㅇㅑㄱㅣ
kor	ㄱㅏㅁㅜㄴ
kor	ㄱㅏㅁㅜㄹㄱㅏㅁㅜㄹ
kor	ㄱㅏㅁㅜㄹㅊㅣ
kor	ㄱㅏㅁㅜㅁ
kor	ㄱㅏㅁㅜㅅㄱㅏㅁㅜㅅ
kor	ㄱㅏㅂㅏㅇ
kor	ㄱㅏㅂㅕㅇㅝㅈㅣㄷㅏ
kor	ㄱㅏㅂㅗ
kor	ㄱㅏㅂㅗㄹㅗㄴㅔ
kor	ㄱㅏㅂㅗㅇ
kor	ㄱㅏㅂㅜㅈㅘ
kor	ㄱㅏㅂㅡㄹㅣㅇㅔㄹ
kor	ㄱㅏㅅㅏ
kor	ㄱㅏㅅㅏㄴ
kor	ㄱㅏㅅㅐ
kor	ㄱㅏㅅㅐㅂㅗㄹㅣ
kor	ㄱㅏㅅㅓㄹ
kor	ㄱㅏㅅㅓㄹㅂㅓㅂ
kor	ㄱㅏㅅㅓㅇㅂㅣ
kor	ㄱㅏㅅㅔ
kor	ㄱㅏㅅㅗㄹㅗㅂㄷㅏ
kor	ㄱㅏㅅㅗㅈㅔ
kor	ㄱㅏㅅㅜㅇㅇㅓ
kor	ㄱㅏㅅㅡ
kor	ㄱㅏㅅㅡㄴㅏㅇㅣ
kor	ㄱㅏㅅㅡㅍㅏㅊㅗ
kor	ㄱㅏㅅㅡㅁㅃㅕ
kor	ㄱㅏㅅㅡㅁㅈㅜㅁㅓㄴㅣ
kor	ㄱㅏㅅㅣ
kor	ㄱㅏㅅㅣㄱㅐ
kor	ㄱㅏㅅㅣㄱㅗㄱㅣ
kor	ㄱㅏㅅㅣㄴㅏ
kor	ㄱㅏㅅㅣㄴㅏㅁㅜ
kor	ㄱㅏㅅㅣㄴㅏㅂㅈㅣㄹㅣ
kor	ㄱㅏㅅㅣㄷㅏ
kor	ㄱㅏㅅㅣㅂㅓㅅㅣ
kor	ㄱㅏㅅㅣㅇㅏㅂㅓㅈㅣ
kor	ㄱㅏㅅㅣㅇㅓㅁㅓㄴㅣ
kor	ㄱㅏㅅㅣㅈㅣㅂ
kor	ㄱㅏㅅㅣㅎㅘ
kor	ㄱㅏㅅㅣㄱ
kor	ㄱㅏㅅㅣㄱㅎㅏㄷㅏ
kor	ㄱㅏㅇㅑㄱㅡㅁ
kor	ㄱㅏㅇㅓㄴㅈㅓㄱ
kor	ㄱㅏㅇㅓㅄㄷㅏ
kor	ㄱㅏㅇㅕㅄㄷㅏ
kor	ㄱㅏㅇㅜㄴㄷㅔ
kor	ㄱㅏㅇㅜㄴㄷㅔㅅㅗㄹㅣ
kor	ㄱㅏㅇㅜㄴㄷㅔㅅㅅㅗㄹㅣ
kor	ㄱㅏㅇㅟ
kor	ㄱㅏㅇㅟㅂㅏㅇㅟㅂㅗ
kor	ㄱㅏㅇㅡㄹ
kor	ㄱㅏㅇㅡㄹㅊㅓㄹ
kor	ㄱㅏㅇㅣㄷㅡ
kor	ㄱㅏㅈㅏ
kor	ㄱㅏㅈㅏㅇ
kor	ㄱㅏㅈㅏㅇㅈㅏㄹㅣ
kor	ㄱㅏㅈㅐ
kor	ㄱㅏㅈㅓㅇ
kor	ㄱㅏㅈㅓㅇㅂㅓㅂ
